id,timestamp,user,text,ticker,topic_label,engagement
topic_265,2025-03-02T12:16:33.969598,user_2136,$META Form 4 reported — investors cautious,META,insider_trading,8
topic_266,2025-01-01T12:16:33.969598,user_192,$AMZN dividend reported — analysts note,AMZN,dividend,6
topic_267,2025-04-20T12:16:33.969598,user_1628,$NVDA yield reported — investors cautious,NVDA,dividend,7
topic_268,2025-07-06T12:16:33.969598,user_2167,$META profits reported — analysts note,META,earnings,5
topic_269,2025-09-13T12:16:33.969598,user_1536,$TSLA recession reported — investors cautious,TSLA,macro,8
topic_270,2025-01-15T12:16:33.969598,user_2021,$AAPL cash return reported — market reaction muted,AAPL,dividend,12
topic_271,2024-12-19T12:16:33.969598,user_1011,$AMZN insider sell reported — analysts note,AMZN,insider_trading,4
topic_272,2024-11-29T12:16:33.969598,user_239,$AMZN port reported — investors cautious,AMZN,supply_chain,2
topic_273,2024-12-12T12:16:33.970515,user_1079,$WMT lawsuit reported — analysts note,WMT,regulation,9
topic_274,2025-07-30T12:16:33.970515,user_2036,$AAPL supplier reported — analysts note,AAPL,supply_chain,11
topic_275,2025-01-16T12:16:33.970515,user_281,$AMZN delay reported — analysts note,AMZN,supply_chain,6
topic_276,2025-01-07T12:16:33.970515,user_1788,$NVDA earnings reported — analysts note,NVDA,earnings,10
topic_277,2025-06-08T12:16:33.970515,user_292,$AMZN economy reported — investors cautious,AMZN,macro,4
topic_278,2025-03-17T12:16:33.970515,user_1792,$AMZN deal reported — stock jumps,AMZN,merger,6
topic_279,2025-04-08T12:16:33.970515,user_1825,$META cash return reported — market reaction muted,META,dividend,3
topic_280,2025-01-03T12:16:33.970515,user_1975,$TSLA released reported — stock jumps,TSLA,product_launch,2
topic_281,2025-02-01T12:16:33.970515,user_1005,$AMZN payout reported — analysts note,AMZN,dividend,5
topic_282,2025-06-01T12:16:33.970515,user_75,$MSFT integration reported — market reaction muted,MSFT,merger,5
topic_283,2025-02-23T12:16:33.970515,user_1270,$WMT released reported — market reaction muted,WMT,product_launch,9
topic_284,2025-05-10T12:16:33.970515,user_981,$JPM cpi reported — analysts note,JPM,macro,9
topic_285,2025-06-25T12:16:33.970515,user_232,$AAPL outlook reported — investors cautious,AAPL,guidance,10
topic_286,2025-10-21T12:16:33.970515,user_2003,$GOOG acquire reported — investors cautious,GOOG,merger,7
topic_287,2025-06-29T12:16:33.970515,user_1825,$META talent reported — market reaction muted,META,hiring,5
topic_288,2024-12-09T12:16:33.970515,user_2226,$TSLA dividend reported — stock jumps,TSLA,dividend,7
topic_289,2025-02-12T12:16:33.970515,user_2275,$MSFT recession reported — analysts note,MSFT,macro,4
topic_290,2025-08-01T12:16:33.970515,user_1937,$MSFT q2 reported — stock jumps,MSFT,earnings,2
topic_291,2025-08-08T12:16:33.970515,user_1481,$MSFT supplier reported — investors cautious,MSFT,supply_chain,9
topic_292,2025-06-29T12:16:33.970515,user_1243,$AAPL compliance reported — investors cautious,AAPL,regulation,6
topic_293,2025-08-30T12:16:33.970515,user_1314,$META compliance reported — investors cautious,META,regulation,2
topic_294,2025-01-18T12:16:33.970515,user_543,$JPM headcount reported — investors cautious,JPM,hiring,9
topic_295,2024-11-28T12:16:33.970515,user_2489,$META gdp reported — stock jumps,META,macro,16
topic_296,2025-03-18T12:16:33.970515,user_1080,$META released reported — stock jumps,META,product_launch,10
topic_297,2025-06-05T12:16:33.970515,user_157,$TSLA cash return reported — analysts note,TSLA,dividend,6
topic_298,2025-09-17T12:16:33.971526,user_1066,$NVDA forecast reported — investors cautious,NVDA,guidance,11
topic_299,2025-05-19T12:16:33.971526,user_2390,$NVDA profits reported — analysts note,NVDA,earnings,4
topic_300,2025-05-20T12:16:33.971526,user_437,$META compliance reported — analysts note,META,regulation,7
topic_301,2025-09-26T12:16:33.971526,user_1435,$GOOG guidance reported — market reaction muted,GOOG,guidance,7
topic_302,2025-02-15T12:16:33.971526,user_1491,$NVDA acquire reported — stock jumps,NVDA,merger,1
topic_303,2025-02-09T12:16:33.971526,user_1213,$AAPL next quarter reported — stock jumps,AAPL,guidance,4
topic_304,2025-06-25T12:16:33.971526,user_499,$NVDA cash return reported — analysts note,NVDA,dividend,5
topic_305,2025-05-16T12:16:33.971526,user_1073,$TSLA layoff reported — analysts note,TSLA,hiring,8
topic_306,2025-08-31T12:16:33.971526,user_586,$MSFT deal reported — market reaction muted,MSFT,merger,8
topic_307,2025-01-08T12:16:33.971526,user_1401,$META released reported — market reaction muted,META,product_launch,6
topic_308,2025-08-23T12:16:33.971526,user_1845,$AAPL insider sell reported — stock jumps,AAPL,insider_trading,7
topic_309,2025-04-15T12:16:33.971526,user_54,$BAC spinoff reported — investors cautious,BAC,merger,9
topic_310,2025-03-29T12:16:33.971526,user_1015,$AMZN layoff reported — analysts note,AMZN,hiring,5
topic_311,2025-04-02T12:16:33.971526,user_2143,$JPM  unveiled reported — investors cautious,JPM,product_launch,3
topic_312,2025-10-08T12:16:33.971526,user_736,$META payout reported — analysts note,META,dividend,8
topic_313,2025-05-06T12:16:33.971526,user_1405,$AAPL logistics reported — investors cautious,AAPL,supply_chain,11
topic_314,2025-03-18T12:16:33.971526,user_642,$AMZN rate hike reported — stock jumps,AMZN,macro,10
topic_315,2025-03-17T12:16:33.971526,user_2181,$AAPL talent reported — stock jumps,AAPL,hiring,10
topic_316,2025-07-19T12:16:33.971526,user_941,$META yield reported — market reaction muted,META,dividend,7
topic_317,2025-06-19T12:16:33.972471,user_1469,$JPM integration reported — market reaction muted,JPM,merger,16
topic_318,2025-03-09T12:16:33.972471,user_452,$BAC estimates reported — investors cautious,BAC,guidance,8
topic_319,2025-05-17T12:16:33.972471,user_1126,$WMT compliance reported — stock jumps,WMT,regulation,11
topic_320,2025-09-01T12:16:33.972471,user_1884,$JPM q1 reported — investors cautious,JPM,earnings,9
topic_321,2025-09-18T12:16:33.972471,user_1160,$JPM spinoff reported — investors cautious,JPM,merger,6
topic_322,2025-07-21T12:16:33.972471,user_1791,$BAC fine reported — stock jumps,BAC,regulation,9
topic_323,2025-10-27T12:16:33.972471,user_1033,$AAPL delay reported — stock jumps,AAPL,supply_chain,4
topic_324,2025-10-09T12:16:33.972471,user_972,$GOOG eps reported — investors cautious,GOOG,earnings,3
topic_325,2025-06-24T12:16:33.972471,user_2227,$BAC gdp reported — analysts note,BAC,macro,9
topic_326,2024-12-31T12:16:33.972471,user_2488,$BAC port reported — market reaction muted,BAC,supply_chain,8
topic_327,2025-09-26T12:16:33.972471,user_128,$TSLA spinoff reported — market reaction muted,TSLA,merger,7
topic_328,2025-04-06T12:16:33.972471,user_340,$NVDA deal reported — market reaction muted,NVDA,merger,5
topic_329,2025-03-03T12:16:33.972471,user_755,$NVDA dividend reported — market reaction muted,NVDA,dividend,7
topic_330,2025-10-13T12:16:33.972471,user_1698,$META hiring reported — analysts note,META,hiring,5
topic_331,2024-11-20T12:16:33.972471,user_2106,$TSLA deal reported — investors cautious,TSLA,merger,8
topic_332,2025-03-17T12:16:33.972471,user_1886,$AAPL released reported — stock jumps,AAPL,product_launch,8
topic_333,2025-10-28T12:16:33.972471,user_2369,$TSLA compliance reported — market reaction muted,TSLA,regulation,8
topic_334,2025-08-27T12:16:33.972471,user_538,$NVDA layoff reported — investors cautious,NVDA,hiring,9
topic_335,2025-07-08T12:16:33.972471,user_1980,$MSFT insider sell reported — analysts note,MSFT,insider_trading,2
topic_336,2025-10-03T12:16:33.972471,user_559,$META spinoff reported — stock jumps,META,merger,4
topic_337,2025-03-03T12:16:33.972471,user_380,$WMT supplier reported — investors cautious,WMT,supply_chain,5
topic_338,2025-07-23T12:16:33.972471,user_80,$MSFT payout reported — market reaction muted,MSFT,dividend,12
topic_339,2024-12-15T12:16:33.972471,user_2307,$AMZN acquire reported — stock jumps,AMZN,merger,9
topic_340,2025-05-29T12:16:33.972471,user_432,$AAPL talent reported — stock jumps,AAPL,hiring,10
topic_341,2025-07-17T12:16:33.972471,user_1653,$BAC compliance reported — investors cautious,BAC,regulation,4
topic_342,2025-07-30T12:16:33.972471,user_1995,$GOOG cpi reported — market reaction muted,GOOG,macro,5
topic_343,2025-04-28T12:16:33.972471,user_2375,$MSFT hiring reported — investors cautious,MSFT,hiring,10
topic_344,2025-10-27T12:16:33.972471,user_2302,$MSFT talent reported — investors cautious,MSFT,hiring,6
topic_345,2025-04-13T12:16:33.972471,user_1912,$BAC inflation reported — analysts note,BAC,macro,10
topic_346,2025-04-03T12:16:33.973602,user_1256,$BAC hiring reported — stock jumps,BAC,hiring,9
topic_347,2025-07-26T12:16:33.973602,user_1717,$AMZN yield reported — market reaction muted,AMZN,dividend,7
topic_348,2025-10-24T12:16:33.973602,user_1916,$AMZN buyback reported — market reaction muted,AMZN,insider_trading,8
topic_349,2025-05-05T12:16:33.973602,user_51,$NVDA hiring reported — investors cautious,NVDA,hiring,6
topic_350,2025-06-20T12:16:33.973602,user_2099,$MSFT dividend reported — investors cautious,MSFT,dividend,3
topic_351,2025-11-09T12:16:33.973602,user_68,$GOOG rollout reported — stock jumps,GOOG,product_launch,7
topic_352,2025-03-02T12:16:33.973602,user_1155,$BAC shareholder reported — analysts note,BAC,dividend,4
topic_353,2025-10-15T12:16:33.973602,user_2177,$META port reported — market reaction muted,META,supply_chain,4
topic_354,2025-05-15T12:16:33.973602,user_741,$JPM yield reported — analysts note,JPM,dividend,11
topic_355,2025-06-21T12:16:33.973602,user_739,$BAC supplier reported — investors cautious,BAC,supply_chain,8
topic_356,2025-08-17T12:16:33.973602,user_2381,$MSFT profits reported — investors cautious,MSFT,earnings,7
topic_357,2025-03-22T12:16:33.973602,user_2401,$META shareholder reported — investors cautious,META,dividend,10
topic_358,2025-09-11T12:16:33.973602,user_942,$AMZN estimates reported — investors cautious,AMZN,guidance,11
topic_359,2025-06-20T12:16:33.973602,user_108,$AMZN supplier reported — market reaction muted,AMZN,supply_chain,9
topic_360,2025-02-07T12:16:33.973602,user_385,$NVDA compliance reported — analysts note,NVDA,regulation,11
topic_361,2025-10-20T12:16:33.973602,user_502,$META new product reported — investors cautious,META,product_launch,4
topic_362,2025-05-06T12:16:33.973602,user_865,$WMT port reported — market reaction muted,WMT,supply_chain,13
topic_363,2025-09-05T12:16:33.973602,user_858,$GOOG port reported — analysts note,GOOG,supply_chain,14
topic_364,2025-03-26T12:16:33.973602,user_2021,$MSFT dividend reported — investors cautious,MSFT,dividend,10
topic_365,2025-08-25T12:16:33.973602,user_1210,$NVDA Form 4 reported — market reaction muted,NVDA,insider_trading,5
topic_366,2025-07-25T12:16:33.973602,user_887,$META buyout reported — investors cautious,META,merger,10
topic_367,2024-12-17T12:16:33.973602,user_158,$GOOG headcount reported — market reaction muted,GOOG,hiring,9
topic_368,2025-08-18T12:16:33.973602,user_1152,$MSFT cpi reported — stock jumps,MSFT,macro,6
topic_369,2025-06-29T12:16:33.973602,user_750,$JPM regulatory reported — investors cautious,JPM,regulation,5
topic_370,2025-02-03T12:16:33.973602,user_1855,$MSFT outlook reported — analysts note,MSFT,guidance,7
topic_371,2025-10-07T12:16:33.973602,user_1605,$WMT q1 reported — market reaction muted,WMT,earnings,7
topic_372,2025-08-30T12:16:33.974605,user_63,$AAPL insider sell reported — stock jumps,AAPL,insider_trading,3
topic_373,2025-04-26T12:16:33.974605,user_214,$GOOG headcount reported — investors cautious,GOOG,hiring,10
topic_374,2025-07-31T12:16:33.974605,user_640,$GOOG filing reported — analysts note,GOOG,insider_trading,8
topic_375,2025-05-21T12:16:33.974605,user_1544,$META insider sell reported — stock jumps,META,insider_trading,7
topic_376,2025-07-16T12:16:33.974605,user_2400,$WMT merger reported — investors cautious,WMT,merger,7
topic_377,2025-07-12T12:16:33.974605,user_710,$MSFT forecast reported — market reaction muted,MSFT,guidance,7
topic_378,2025-10-23T12:16:33.974605,user_1514,$WMT earnings reported — stock jumps,WMT,earnings,9
topic_379,2025-05-05T12:16:33.974605,user_2437,$AAPL supplier reported — analysts note,AAPL,supply_chain,2
topic_380,2025-05-02T12:16:33.974605,user_239,$MSFT estimates reported — stock jumps,MSFT,guidance,9
topic_381,2025-09-16T12:16:33.974605,user_1738,$MSFT  unveiled reported — analysts note,MSFT,product_launch,12
topic_382,2025-04-29T12:16:33.974605,user_634,$NVDA spinoff reported — analysts note,NVDA,merger,4
topic_383,2024-11-23T12:16:33.974605,user_1350,$GOOG recession reported — analysts note,GOOG,macro,5
topic_384,2025-02-21T12:16:33.974605,user_353,$META supplier reported — market reaction muted,META,supply_chain,7
topic_385,2025-10-20T12:16:33.974605,user_128,$WMT compliance reported — investors cautious,WMT,regulation,6
topic_386,2025-04-03T12:16:33.974605,user_1830,$AAPL guidance reported — stock jumps,AAPL,guidance,7
topic_387,2025-11-05T12:16:33.974605,user_2390,$JPM guidance reported — investors cautious,JPM,guidance,7
topic_388,2025-07-27T12:16:33.974605,user_1217,$NVDA insider sell reported — analysts note,NVDA,insider_trading,10
topic_389,2025-06-21T12:16:33.974605,user_66,$AAPL earnings reported — stock jumps,AAPL,earnings,2
topic_390,2025-06-09T12:16:33.974605,user_2187,$WMT recruitment reported — investors cautious,WMT,hiring,4
topic_391,2025-10-03T12:16:33.974605,user_2325,$BAC recruitment reported — stock jumps,BAC,hiring,3
topic_392,2025-02-03T12:16:33.974605,user_1322,$WMT Form 4 reported — analysts note,WMT,insider_trading,4
topic_393,2025-04-06T12:16:33.974605,user_2141,$META forecast reported — investors cautious,META,guidance,3
topic_394,2025-10-06T12:16:33.974605,user_1965,$BAC released reported — market reaction muted,BAC,product_launch,5
topic_395,2024-12-17T12:16:33.974605,user_2418,$JPM lawsuit reported — stock jumps,JPM,regulation,7
topic_396,2025-09-21T12:16:33.974605,user_1286,$GOOG fine reported — market reaction muted,GOOG,regulation,10
topic_397,2025-03-13T12:16:33.974605,user_1247,$AAPL merger reported — stock jumps,AAPL,merger,7
topic_398,2025-01-03T12:16:33.975594,user_1310,$TSLA cash return reported — investors cautious,TSLA,dividend,9
topic_399,2025-05-07T12:16:33.975594,user_263,$WMT payout reported — analysts note,WMT,dividend,10
topic_400,2025-02-23T12:16:33.975594,user_1772,$TSLA rate hike reported — stock jumps,TSLA,macro,7
topic_401,2024-11-19T12:16:33.975594,user_464,$META dividend reported — stock jumps,META,dividend,9
topic_402,2025-03-07T12:16:33.975594,user_558,$GOOG profits reported — investors cautious,GOOG,earnings,11
topic_403,2025-05-28T12:16:33.975594,user_829,$AMZN  unveiled reported — investors cautious,AMZN,product_launch,7
topic_404,2025-07-24T12:16:33.975594,user_1625,$AAPL next quarter reported — investors cautious,AAPL,guidance,4
topic_405,2025-10-22T12:16:33.975594,user_1154,$NVDA headcount reported — analysts note,NVDA,hiring,6
topic_406,2025-01-31T12:16:33.975594,user_1467,$GOOG guidance reported — stock jumps,GOOG,guidance,7
topic_407,2025-02-20T12:16:33.975594,user_269,$MSFT gdp reported — investors cautious,MSFT,macro,5
topic_408,2025-01-26T12:16:33.975594,user_547,$TSLA supplier reported — analysts note,TSLA,supply_chain,4
topic_409,2024-12-27T12:16:33.975594,user_133,$JPM launch reported — market reaction muted,JPM,product_launch,9
topic_410,2025-07-28T12:16:33.975594,user_1908,$AAPL hiring reported — market reaction muted,AAPL,hiring,8
topic_411,2025-10-10T12:16:33.975594,user_326,$AAPL buyback reported — analysts note,AAPL,insider_trading,8
topic_412,2024-12-14T12:16:33.975594,user_969,$GOOG inflation reported — investors cautious,GOOG,macro,7
topic_413,2025-06-23T12:16:33.975594,user_1746,$META chip shortage reported — analysts note,META,supply_chain,4
topic_414,2025-09-10T12:16:33.975594,user_1009,$META recruitment reported — analysts note,META,hiring,6
topic_415,2025-08-21T12:16:33.975594,user_158,$NVDA insider sell reported — stock jumps,NVDA,insider_trading,6
topic_416,2025-05-05T12:16:33.975594,user_1085,$TSLA rate hike reported — stock jumps,TSLA,macro,11
topic_417,2025-06-16T12:16:33.975594,user_994,$AAPL chip shortage reported — stock jumps,AAPL,supply_chain,5
