id,timestamp,user,text,ticker,sector,likes,retweets,sentiment_label
sent_236,2025-08-01T13:13:08.473471,user_267,Apple Inc bullish outlook on the news,AAPL,Consumer Staples,6,0,positive
sent_237,2025-02-20T14:26:08.473471,user_1543,$NVDA conference presentation #markets,NVDA,Automotive,5,1,neutral
sent_238,2025-10-02T10:23:08.473471,user_336,$GOOG buy rating in after-hours trading,GOOG,Technology,4,2,positive
sent_239,2025-04-08T09:32:08.473471,user_728,$JPM upbeat guidance CEO comments,JPM,Automotive,6,3,positive
sent_240,2025-06-07T14:25:08.473471,user_107,Walmart Inc strategic acquisition,WMT,Technology,13,0,positive
sent_241,2024-12-08T15:56:08.473471,user_718,"Meta Platforms, Inc strong buy filed SEC form #markets #earnings",META,Financials,5,3,positive
sent_242,2025-10-16T06:26:08.473471,user_1442,$BAC shares traded market is watching,BAC,Retail,4,1,neutral
sent_243,2024-12-10T20:31:08.473471,user_1778,$BAC losses widen,BAC,Consumer Staples,4,1,negative
sent_244,2025-10-20T11:09:08.473471,user_575,$NVDA beats expectations profit warning,NVDA,Automotive,5,2,positive
sent_245,2024-12-27T11:48:08.474574,user_1841,JPMorgan Chase & Co. sell rating,JPM,Technology,6,2,negative
sent_246,2024-12-11T17:51:08.474574,user_1176,"Meta Platforms, Inc shares traded misses estimates",META,Consumer Discretionary,8,2,neutral
sent_247,2025-07-22T21:35:08.474574,user_1580,Walmart Inc buy rating supply chain issues,WMT,Retail,4,1,positive
sent_248,2025-04-25T16:38:08.474574,user_1392,Walmart Inc filed SEC form sell rating,WMT,Technology,6,2,neutral
sent_249,2024-11-19T06:28:08.474574,user_1924,$META outperform #markets,META,Technology,3,2,positive
sent_250,2025-05-24T04:58:08.474574,user_1552,$WMT strategic acquisition,WMT,Automotive,3,1,positive
sent_251,2025-02-11T06:09:08.474574,user_1223,JPMorgan Chase & Co. downgrade bullish outlook,JPM,Automotive,2,2,neutral
sent_252,2025-04-28T00:50:08.474574,user_512,$META profit warning,META,Retail,6,1,negative
sent_253,2025-09-06T17:30:08.474574,user_1824,$WMT shares traded,WMT,Automotive,7,3,neutral
sent_254,2025-08-09T16:59:08.474574,user_1159,Walmart Inc filed SEC form raising targets,WMT,Retail,4,2,neutral
sent_255,2025-06-11T13:21:08.474574,user_256,"Tesla, Inc revenue miss #markets #earnings",TSLA,Technology,7,3,negative
sent_256,2025-01-01T14:19:08.474574,user_156,Apple Inc expansion plans #markets,AAPL,Semiconductors,4,3,positive
sent_257,2025-05-03T11:33:08.474574,user_1504,$MSFT conference presentation conference presentation,MSFT,Consumer Staples,5,2,neutral
sent_258,2025-10-11T11:21:08.474574,user_1703,$MSFT shares traded record profits,MSFT,Automotive,5,1,neutral
sent_259,2025-08-06T07:24:08.474574,user_540,"Meta Platforms, Inc conference presentation",META,Technology,4,2,neutral
sent_260,2025-04-25T06:37:08.475579,user_1747,$MSFT announces conference call,MSFT,Consumer Discretionary,3,0,positive
sent_261,2025-10-06T03:46:08.475579,user_109,$WMT bullish outlook market is watching,WMT,Consumer Staples,5,3,positive
sent_262,2025-10-22T09:41:08.475579,user_1607,"Amazon.com, Inc declining sales",AMZN,Automotive,5,1,negative
sent_263,2025-07-17T19:49:08.475579,user_256,$AMZN beats expectations weak guidance #markets,AMZN,Retail,9,2,positive
sent_264,2025-02-03T15:09:08.475579,user_327,$MSFT strategic acquisition strong buy,MSFT,Financials,5,1,positive
sent_265,2025-03-16T22:52:08.475579,user_1548,$BAC supply chain issues lawsuit #markets,BAC,Semiconductors,1,1,negative
sent_266,2025-08-25T05:58:08.475579,user_128,"Amazon.com, Inc shares traded according to sources",AMZN,Retail,7,0,neutral
sent_267,2025-03-30T19:37:08.475579,user_1539,$JPM conference presentation stock reacts,JPM,Consumer Discretionary,1,1,neutral
sent_268,2025-10-28T05:43:08.475579,user_937,$WMT strategic acquisition mixed signals,WMT,Retail,4,2,positive
sent_269,2025-06-28T14:43:08.475579,user_1034,$JPM supply chain issues #earnings,JPM,Consumer Staples,3,4,negative
sent_270,2025-05-22T10:11:08.475579,user_1487,NVIDIA Corporation company updates solid quarter,NVDA,Technology,3,2,neutral
sent_271,2025-04-23T12:37:08.475579,user_153,Alphabet Inc regulatory probe,GOOG,Automotive,5,1,negative
sent_272,2025-02-05T03:56:08.475579,user_96,Microsoft Corporation filed SEC form,MSFT,Consumer Staples,9,1,neutral
sent_273,2025-04-15T20:50:08.475579,user_282,$AAPL strong earnings declining sales,AAPL,Retail,3,0,positive
sent_274,2025-07-27T00:37:08.475579,user_632,$AAPL misses estimates,AAPL,Financials,5,4,negative
sent_275,2025-06-29T10:16:08.475579,user_1683,$MSFT losses widen,MSFT,Semiconductors,8,1,negative
sent_276,2025-07-26T20:32:08.476572,user_188,Walmart Inc beats expectations regulatory probe #markets,WMT,Financials,4,5,positive
sent_277,2025-10-20T00:27:08.476572,user_49,Walmart Inc lawsuit analyst note #markets,WMT,Automotive,4,1,neutral
sent_278,2025-01-05T22:56:08.476572,user_84,NVIDIA Corporation outperform according to sources,NVDA,Consumer Staples,5,2,positive
sent_279,2025-09-09T10:39:08.476572,user_1888,$TSLA downgrade,TSLA,Financials,5,2,negative
sent_280,2025-07-14T02:20:08.476572,user_336,$WMT revenue growth #markets,WMT,Consumer Staples,5,0,positive
sent_281,2025-04-24T16:03:08.476572,user_94,$AMZN bullish outlook,AMZN,Technology,7,0,neutral
sent_282,2025-05-21T03:43:08.476572,user_1011,Microsoft Corporation shares traded analyst meeting,MSFT,Financials,1,5,neutral
sent_283,2025-04-26T17:02:08.476572,user_159,$TSLA shares traded on the news,TSLA,Retail,6,2,neutral
sent_284,2025-06-16T04:09:08.476572,user_1101,Walmart Inc outperform #earnings,WMT,Technology,4,2,positive
sent_285,2024-12-23T16:42:08.477572,user_1828,$META dividend declared according to sources,META,Automotive,8,0,neutral
sent_286,2025-08-24T11:54:08.477572,user_166,"Amazon.com, Inc revenue growth",AMZN,Technology,5,2,positive
sent_287,2024-11-29T18:36:08.477572,user_1173,"Tesla, Inc outperform",TSLA,Semiconductors,1,2,positive
sent_288,2025-03-25T23:17:08.477572,user_1844,$JPM filed SEC form stock drops,JPM,Automotive,5,1,negative
sent_289,2025-10-10T05:51:08.477572,user_1641,Bank of America Corporation downgrade in after-hours trading,BAC,Consumer Discretionary,8,4,negative
sent_290,2025-03-12T01:13:08.477572,user_602,"Amazon.com, Inc declining sales #earnings",AMZN,Technology,7,2,negative
sent_291,2024-12-12T07:32:08.477572,user_1668,Apple Inc strategic acquisition,AAPL,Technology,5,3,positive
sent_292,2025-03-10T13:02:08.477572,user_820,"Tesla, Inc misses estimates filed SEC form",TSLA,Semiconductors,8,2,negative
sent_293,2024-12-08T21:13:08.477572,user_517,"Tesla, Inc raising targets analyst note",TSLA,Automotive,4,1,positive
sent_294,2025-07-06T01:14:08.477572,user_1113,$MSFT raising targets mixed signals,MSFT,Consumer Discretionary,3,0,positive
sent_295,2025-09-04T12:41:08.477572,user_946,$WMT conference presentation,WMT,Financials,5,2,neutral
sent_296,2025-05-13T22:51:08.477572,user_886,$MSFT misses estimates investors are cautious,MSFT,Technology,5,2,negative
sent_297,2025-03-17T04:53:08.477572,user_192,$BAC downgrade in after-hours trading #earnings,BAC,Technology,10,3,negative
sent_298,2025-08-05T06:55:08.477572,user_992,Alphabet Inc announces conference call,GOOG,Retail,8,0,neutral
sent_299,2025-01-23T09:08:08.477572,user_1374,JPMorgan Chase & Co. shares traded market is watching,JPM,Retail,4,1,neutral
sent_300,2025-03-02T09:53:08.478588,user_1264,"Meta Platforms, Inc revenue growth shares jump #earnings",META,Consumer Discretionary,4,3,positive
sent_301,2025-10-31T05:39:08.478588,user_1892,"Meta Platforms, Inc filed SEC form",META,Consumer Staples,1,0,neutral
sent_302,2025-11-12T03:53:08.478588,user_1034,$TSLA strong buy,TSLA,Financials,6,3,positive
sent_303,2024-12-19T11:53:08.478588,user_1168,$BAC expansion plans,BAC,Retail,1,2,neutral
sent_304,2024-12-03T16:59:08.478588,user_105,JPMorgan Chase & Co. upbeat guidance market is watching,JPM,Consumer Discretionary,5,2,positive
sent_305,2025-11-07T06:16:08.478588,user_166,Microsoft Corporation profit warning outperform,MSFT,Consumer Staples,8,3,negative
sent_306,2025-10-21T02:15:08.478588,user_1233,Walmart Inc revenue growth analyst meeting,WMT,Technology,4,0,positive
sent_307,2025-08-23T22:09:08.478588,user_1314,$GOOG dividend declared expansion plans #markets,GOOG,Retail,4,4,neutral
sent_308,2025-05-27T00:46:08.478588,user_38,Apple Inc analyst meeting stock drops,AAPL,Retail,4,0,negative
sent_309,2025-03-14T15:28:08.478588,user_1247,$AAPL sell rating,AAPL,Financials,4,2,negative
sent_310,2025-07-20T21:57:08.478588,user_1455,$AAPL revenue miss lawsuit #markets,AAPL,Automotive,5,4,negative
sent_311,2025-02-17T03:11:08.478588,user_1950,$BAC strong earnings,BAC,Consumer Staples,11,1,positive
sent_312,2025-02-01T07:34:08.478588,user_486,$AAPL solid quarter filed SEC form,AAPL,Financials,3,0,positive
sent_313,2025-01-20T13:16:08.479569,user_586,Microsoft Corporation record profits #markets,MSFT,Consumer Discretionary,5,4,positive
sent_314,2024-12-27T22:53:08.479569,user_607,$MSFT shares traded market is watching,MSFT,Technology,6,3,neutral
sent_315,2025-01-02T09:27:08.479569,user_1870,$AAPL shares traded #earnings,AAPL,Semiconductors,5,1,neutral
sent_316,2024-12-08T17:06:08.479569,user_1424,Apple Inc downgrade stock reacts,AAPL,Consumer Staples,6,1,negative
sent_317,2025-03-05T15:57:08.479569,user_198,$AAPL solid quarter strong earnings,AAPL,Automotive,4,3,positive
sent_318,2025-10-01T11:48:08.479569,user_196,$WMT strong earnings record profits,WMT,Financials,9,7,positive
sent_319,2025-02-01T11:22:08.479569,user_850,$WMT layoffs announced buy rating,WMT,Automotive,3,1,negative
sent_320,2025-06-19T09:17:08.479569,user_483,$NVDA solid quarter according to sources #markets,NVDA,Consumer Staples,0,2,positive
sent_321,2025-04-12T03:11:08.479569,user_1297,$AMZN buy rating #markets,AMZN,Consumer Discretionary,3,1,positive
sent_322,2024-12-21T14:34:08.479569,user_798,NVIDIA Corporation strong earnings weak guidance,NVDA,Technology,3,0,positive
sent_323,2025-07-19T17:39:08.479569,user_1318,$NVDA conference presentation in after-hours trading,NVDA,Consumer Staples,6,3,neutral
sent_324,2025-07-28T12:09:08.479569,user_301,Alphabet Inc upbeat guidance upbeat guidance,GOOG,Financials,5,0,positive
sent_325,2025-03-05T06:11:08.479569,user_508,$MSFT misses estimates #markets,MSFT,Consumer Staples,4,3,negative
sent_326,2025-03-22T02:27:08.479569,user_1156,$WMT strategic acquisition CEO comments,WMT,Consumer Discretionary,3,0,positive
sent_327,2025-07-07T20:37:08.480574,user_585,$MSFT strategic acquisition #markets,MSFT,Semiconductors,6,2,positive
sent_328,2025-09-20T12:22:08.480574,user_85,Alphabet Inc filed SEC form shares jump,GOOG,Consumer Discretionary,6,1,positive
sent_329,2025-03-14T09:09:08.480574,user_1499,NVIDIA Corporation losses widen sell rating,NVDA,Consumer Staples,9,4,negative
sent_330,2025-05-11T16:03:08.480574,user_803,$TSLA announces conference call,TSLA,Technology,6,3,negative
sent_331,2025-11-05T19:46:08.480574,user_1167,$NVDA lawsuit stock drops,NVDA,Consumer Discretionary,6,0,negative
sent_332,2025-07-26T16:30:08.480574,user_1782,$NVDA regulatory probe filed SEC form,NVDA,Technology,3,4,negative
sent_333,2025-05-28T20:03:08.480574,user_1908,$GOOG shares traded,GOOG,Consumer Discretionary,6,0,neutral
sent_334,2025-07-11T23:05:08.480574,user_491,$TSLA dividend declared lawsuit,TSLA,Automotive,5,0,neutral
sent_335,2025-03-30T03:36:08.480574,user_582,Apple Inc shares traded,AAPL,Retail,4,4,neutral
sent_336,2024-12-12T20:38:08.480574,user_1251,Bank of America Corporation profit warning stock drops #markets #earnings,BAC,Consumer Staples,6,0,negative
sent_337,2025-06-03T03:55:08.480574,user_1560,$MSFT announces conference call CEO comments,MSFT,Technology,4,4,neutral
sent_338,2025-02-04T06:46:08.480574,user_1990,Microsoft Corporation bullish outlook stock drops,MSFT,Consumer Staples,5,1,positive
sent_339,2025-09-12T15:33:08.480574,user_976,"Meta Platforms, Inc announces conference call in after-hours trading",META,Consumer Staples,5,3,positive
sent_340,2025-08-14T01:05:08.480574,user_1141,Apple Inc profit warning mixed signals #markets,AAPL,Semiconductors,6,2,negative
sent_341,2025-09-04T04:10:08.481573,user_403,$TSLA declining sales CEO comments,TSLA,Retail,5,2,neutral
sent_342,2025-05-04T13:51:08.481573,user_1347,$WMT company updates #markets,WMT,Automotive,5,0,neutral
sent_343,2025-07-26T06:42:08.481573,user_1336,$GOOG conference presentation strong earnings,GOOG,Semiconductors,4,2,neutral
sent_344,2025-01-28T00:10:08.481573,user_1079,$AMZN solid quarter,AMZN,Consumer Staples,6,1,positive
sent_345,2025-01-30T13:14:08.481573,user_21,$BAC company updates raising targets,BAC,Automotive,7,2,neutral
sent_346,2025-01-23T07:35:08.481573,user_1451,$WMT expansion plans stock reacts,WMT,Financials,7,1,positive
sent_347,2025-01-24T22:58:08.481573,user_286,"Tesla, Inc sell rating dividend declared",TSLA,Consumer Discretionary,4,2,negative
sent_348,2025-03-28T00:06:08.481573,user_1289,"Meta Platforms, Inc conference presentation according to sources",META,Consumer Staples,4,4,negative
sent_349,2025-07-14T12:17:08.481573,user_898,$AAPL buy rating #markets,AAPL,Consumer Discretionary,4,2,positive
sent_350,2024-12-19T18:16:08.481573,user_494,JPMorgan Chase & Co. buy rating #markets,JPM,Semiconductors,2,1,positive
sent_351,2025-08-13T20:17:08.481573,user_1210,$AMZN announces conference call dividend declared,AMZN,Technology,4,4,positive
sent_352,2024-12-23T00:56:08.481573,user_358,$META analyst meeting filed SEC form,META,Consumer Discretionary,7,0,neutral
sent_353,2025-07-03T12:54:08.481573,user_1724,Walmart Inc analyst meeting in after-hours trading,WMT,Consumer Discretionary,5,2,neutral
sent_354,2024-12-09T04:27:08.482580,user_1636,"Meta Platforms, Inc upbeat guidance raising targets",META,Consumer Staples,5,2,positive
sent_355,2025-07-12T03:39:08.482580,user_1529,JPMorgan Chase & Co. announces conference call conference presentation #earnings,JPM,Retail,5,3,neutral
sent_356,2025-07-02T07:43:08.482580,user_1585,$GOOG analyst meeting strong earnings,GOOG,Automotive,5,2,neutral
sent_357,2025-03-11T06:02:08.482580,user_1520,$META buy rating,META,Consumer Discretionary,9,1,positive
sent_358,2025-11-08T08:11:08.482580,user_1329,$BAC solid quarter in after-hours trading,BAC,Retail,8,1,positive
sent_359,2025-07-11T07:26:08.482580,user_363,$BAC revenue miss dividend declared,BAC,Retail,4,1,negative
sent_360,2025-03-27T13:16:08.482580,user_1121,$META strong earnings,META,Technology,6,0,positive
sent_361,2025-03-16T19:45:08.482580,user_55,$JPM strategic acquisition #markets,JPM,Semiconductors,5,3,positive
sent_362,2025-04-16T01:49:08.482580,user_1958,$NVDA raising targets market is watching,NVDA,Consumer Discretionary,3,1,positive
sent_363,2025-09-14T12:07:08.482580,user_1570,JPMorgan Chase & Co. raising targets stock reacts #markets #earnings,JPM,Technology,5,3,positive
sent_364,2024-12-17T05:25:08.482580,user_1551,$META declining sales CEO comments,META,Retail,5,1,negative
sent_365,2025-03-22T16:18:08.482580,user_1441,Alphabet Inc regulatory probe analyst note,GOOG,Retail,9,4,negative
sent_366,2025-10-18T14:52:08.482580,user_319,$MSFT record profits,MSFT,Semiconductors,9,1,positive
sent_367,2024-12-19T15:03:08.482580,user_848,$AMZN strong buy,AMZN,Consumer Staples,6,4,positive
sent_368,2024-11-16T03:48:08.483573,user_1847,$GOOG solid quarter shares traded,GOOG,Consumer Discretionary,2,3,positive
sent_369,2025-06-03T19:45:08.483573,user_691,Apple Inc downgrade,AAPL,Financials,7,2,negative
sent_370,2025-09-01T22:11:08.483573,user_358,JPMorgan Chase & Co. revenue miss analyst note #markets,JPM,Technology,1,0,negative
sent_371,2024-12-10T00:20:08.483573,user_745,$GOOG company updates,GOOG,Consumer Staples,5,2,neutral
sent_372,2025-06-02T06:01:08.483573,user_945,Bank of America Corporation beats expectations analyst note #earnings,BAC,Semiconductors,6,2,positive
sent_373,2025-07-28T01:57:08.483573,user_814,JPMorgan Chase & Co. announces conference call raising targets,JPM,Financials,10,3,positive
sent_374,2025-10-04T05:05:08.483573,user_1975,$MSFT bullish outlook losses widen,MSFT,Consumer Discretionary,4,3,positive
sent_375,2024-12-29T08:42:08.483573,user_1621,$NVDA beats expectations #earnings,NVDA,Retail,5,3,positive
sent_376,2025-06-12T13:04:08.483573,user_1363,"Meta Platforms, Inc strong buy CEO comments",META,Financials,7,4,positive
sent_377,2025-02-14T00:56:08.483573,user_1722,Walmart Inc bullish outlook market is watching,WMT,Consumer Staples,5,4,neutral
sent_378,2025-11-12T08:27:08.483573,user_869,Apple Inc losses widen #earnings,AAPL,Technology,2,1,negative
sent_379,2025-02-24T04:01:08.483573,user_1661,$NVDA filed SEC form investors are cautious,NVDA,Consumer Staples,3,2,negative
sent_380,2025-08-27T09:47:08.483573,user_929,Alphabet Inc analyst meeting dividend declared,GOOG,Consumer Discretionary,5,2,positive
sent_381,2025-04-09T12:39:08.483573,user_701,$AMZN buy rating,AMZN,Financials,6,1,positive
sent_382,2025-04-24T18:45:08.483573,user_1833,$META bullish outlook company updates,META,Retail,5,1,positive
sent_383,2025-08-28T18:00:08.484570,user_1141,$BAC buy rating #markets,BAC,Financials,5,3,positive
sent_384,2025-06-01T11:26:08.484570,user_1382,JPMorgan Chase & Co. solid quarter analyst note,JPM,Consumer Discretionary,8,5,positive
sent_385,2025-08-27T00:15:08.484570,user_1567,Walmart Inc solid quarter,WMT,Consumer Discretionary,6,1,positive
sent_386,2025-01-15T16:11:08.484570,user_1901,$TSLA losses widen #markets #earnings,TSLA,Consumer Discretionary,6,2,negative
